#,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21,Z22,Z23,Z24,Z25,Z26,Z27,Z28,Z29,Z30,Y1,Y2,Y3,Y4,Y5,Y6
174,300,0.118255222,0.161362753,0.538462273,0.457293437,0.527063902,0.500228404,0.361430221,0.430683457,0.500841734,0.417060929,0.695592252,0.660864477,0.722062436,0.762636035,1.404381842,0.362827561,0.653991588,0.254252544,0.341675151,1.947068798,0.570330465,11.20989472,0.942342334,6.937434765,0.774191812,15.78188317,0.775748152,25.68568832,29.46973935,52235.90961,9391.68198,55169.84424,51886.99641,61627.59159,116797.4358
175,80,0.120394056,0.102468617,0.560429423,0.47822205,0.421100372,0.602371067,0.449914597,0.428457705,0.546416097,0.506257961,0.605727716,0.620233289,0.710109743,0.553957249,1.024227424,0.260425888,0.847416174,0.273992488,0.235982486,1.657898779,0.550184941,11.75606346,0.759446168,10.93751525,0.833259062,17.64953272,0.783032695,25.55167413,34.2615601,53887.26148,15070.7106,62278.09176,35819.33475,68957.97208,131236.0638
176,180,0.15563757,0.144861117,0.332023753,0.547293592,0.533134422,0.39134148,0.402406289,0.459238052,0.414954322,0.439057021,0.857104504,0.715138947,0.873128011,0.764705902,0.590502101,0.263066345,1.103435885,0.323833485,0.368464739,2.297884211,0.583582265,11.10553522,0.871703791,9.840003288,0.809709291,16.20446178,0.8049369,25.26923579,32.6074839,54825.38431,14342.13171,58778.51814,50702.32446,69167.51602,127946.0342
177,20,0.137053364,0.166860458,0.281067781,0.460226743,0.334842455,0.645644272,0.48046339,0.501959354,0.520176631,0.576361585,0.891680994,0.719733357,0.705537008,0.688257415,0.655701366,0.390324519,0.715668479,0.147828903,0.2882798,2.147390035,0.574389396,10.70354278,0.76638501,9.113877474,0.865117497,16.00608468,0.850055495,25.93173084,32.80007493,52249.93885,12577.42062,61313.28153,48524.85435,64827.35947,126140.641
178,300,0.170470508,0.151160771,0.48404668,0.644408643,0.674705454,0.502956718,0.671320897,0.503153582,0.429235753,0.586734168,0.799344827,0.789270276,0.772771665,0.676341302,1.216647578,0.251743365,0.621099488,0.332415128,0.269147711,1.678130234,0.480327039,10.38214823,0.712750681,8.772696764,0.752899786,17.51174968,0.813916221,26.28956603,22.40111841,49294.03169,11443.02819,64229.03916,58704.04716,60737.05988,124966.099
179,140,0.15459301,0.111574256,0.430504611,0.592335102,0.517629333,0.412969812,0.39255741,0.481451657,0.502331529,0.524204117,0.735304904,0.76318602,0.648310742,0.720494559,1.284604497,0.360178653,0.888115568,0.1107504,0.206410427,2.256201318,0.535193531,13.02702406,0.915552353,9.87297457,0.796857042,15.44323691,0.775115559,24.61514631,31.02715602,47751.02333,13443.15639,53941.99194,42012.22098,61194.17972,115136.1717
180,80,0.127573965,0.143516055,0.221280312,0.495787712,0.592275816,0.562436153,0.394502073,0.324206135,0.514900504,0.562453433,0.657567731,0.731933442,0.818657648,0.76161157,0.45713137,0.375810842,0.876586549,0.153578934,0.396947887,1.813967567,0.693250398,9.263464266,0.843398069,9.289635352,0.93295316,16.24289919,0.765345966,25.88165924,25.69254914,55792.24576,12963.66321,56020.05405,51258.61032,68755.90897,124775.963
181,0,0.138872714,0.174311397,0.485749172,0.568328847,0.495721781,0.525104556,0.450112491,0.358880913,0.322745431,0.612602367,0.764127103,0.852833534,0.838918424,0.796859347,0.99063167,0.308054968,0.842553287,0.183833425,0.367500329,2.345827019,0.569224893,8.4965579,0.751937958,10.95963645,0.806509091,13.73049197,0.947518379,25.5186279,26.55774086,55696.90564,15732.08118,58626.76398,59891.23701,71428.98682,130055.7508
182,140,0.13674989,0.180925829,0.246375594,0.633356932,0.46881721,0.671900651,0.579595286,0.381414772,0.374484306,0.552057769,0.908123901,0.769703887,0.711575957,0.685106973,1.009199666,0.314162029,0.628427693,0.348035777,0.221860347,2.067674731,0.539716202,8.414445451,0.790324533,5.352903104,0.880406789,15.22631237,0.809417224,26.53440867,29.58220921,54176.09031,8180.37588,55537.88928,56758.28925,62356.46619,117894.3555
183,190,0.142547464,0.14788125,0.609476492,0.636079423,0.584021612,0.642932332,0.429529114,0.409671289,0.572005686,0.651912341,0.760208184,0.554268119,0.893491503,0.81878384,0.28203081,0.351115829,0.901845101,0.168302321,0.203676834,2.2958353,0.620850864,11.47011456,0.852564509,7.314050479,0.928357051,16.05246817,0.962596582,26.75546378,25.03452628,43579.96549,10025.60418,69631.90974,53094.53547,53605.56967,123237.4794
184,120,0.159110124,0.132922368,0.61566349,0.459650184,0.627243698,0.55239156,0.614769686,0.504009763,0.336405755,0.477466093,0.74375358,0.585920309,0.777691187,0.827780966,0.988502881,0.297812074,1.168846786,0.206416188,0.25981279,2.38510239,0.699776998,9.644289904,0.753518722,8.164039548,0.806485944,16.04585658,0.827306628,25.75782639,31.64842488,53404.3675,10387.06671,59820.71292,55196.87079,63791.43421,123612.1471
185,360,0.162444119,0.162611001,0.398389851,0.555641071,0.601682051,0.239015566,0.411841014,0.575244358,0.444176604,0.372370833,0.892625135,0.837240188,0.649976355,0.770459679,0.352852565,0.299232538,0.68680385,0.118357625,0.333176415,1.71646828,0.508036146,11.09937634,0.83181366,11.09418855,0.90661856,19.49921348,0.923613203,27.63232425,31.82658481,51934.59593,19130.75568,81157.6395,54354.10677,71065.35161,152222.9911
186,60,0.166822254,0.163666516,0.361552254,0.501827713,0.478328005,0.388074285,0.485626751,0.55680221,0.515894864,0.482471651,0.612482771,0.634404751,0.915821135,0.621325043,1.350039467,0.363399143,0.668360316,0.20963146,0.275601069,1.9860828,0.72697659,8.804880583,0.842729934,8.343337758,0.729637858,16.92371832,0.750843463,26.25419038,25.75869779,52834.71015,8801.859,57262.1145,56756.02314,61636.56915,118898.6837
187,20,0.162185989,0.119418041,0.270970682,0.653949614,0.529982111,0.504129466,0.343616374,0.492538819,0.464996895,0.443343827,0.674822924,0.769476658,0.738506196,0.892388114,0.446073211,0.20532809,0.799763488,0.219089563,0.309731395,1.620070202,0.548888676,9.051621333,0.721484079,7.300081149,0.739504442,16.85202973,0.886414951,26.64127322,42.82859595,62707.91457,9822.78243,67314.94143,48266.76306,72530.697,139845.6384
188,280,0.143882905,0.134364196,0.491899958,0.576067242,0.617364525,0.227500975,0.43768667,0.373949068,0.465073356,0.578756835,0.645311382,0.613735982,0.704165439,0.719114135,0.800453437,0.356368035,0.562250046,0.313964936,0.202431098,1.638991339,0.655219764,13.07681146,0.840839645,8.295609651,0.860498776,10.99993935,0.765030779,25.87738174,32.81445734,43205.5916,11080.19226,37922.01342,42397.36485,54285.78386,92207.79728
189,230,0.15367272,0.158889043,0.481812774,0.397738863,0.521897716,0.585322564,0.329402036,0.344570564,0.635583951,0.41526489,0.819959699,0.651248956,0.699176572,0.799370455,0.235693628,0.361660413,0.844812724,0.130383195,0.300233215,1.628740359,0.408341607,11.3778647,0.727140812,8.137591686,0.75410421,14.55437177,0.786358247,24.44292823,29.26155142,49945.77446,12274.64151,51574.62639,59313.32664,62220.41597,113795.0424
190,290,0.156216425,0.190145296,0.589092239,0.419638461,0.499927196,0.623167595,0.581812159,0.313696923,0.318847154,0.507117158,0.90343894,0.699473951,0.863372091,0.626747502,0.274185968,0.293853893,1.437060489,0.117913171,0.278580609,1.566840549,0.48329748,7.989669059,0.840249935,6.989657412,0.788087302,12.39073148,0.776011398,25.3975201,19.00601377,46436.73092,10957.46589,43329.8544,67283.29764,57394.19681,100724.0512
191,330,0.109884098,0.142029949,0.542793511,0.516099737,0.613027201,0.61154972,0.459128724,0.333925027,0.353740271,0.635088088,0.737458203,0.828793032,0.662784867,0.737357594,0.902920366,0.387824048,1.094758122,0.249848655,0.241146111,2.002961661,0.515100873,8.521411486,0.80143736,7.597669019,0.854618285,16.6372502,0.76981567,25.96685005,31.20498684,56451.96453,11722.58376,57715.23513,46836.44544,68174.54829,125889.7834
192,170,0.131735698,0.15397984,0.267210781,0.444760361,0.622481283,0.361656851,0.477222481,0.510694121,0.626842936,0.461740125,0.636872403,0.677379412,0.954706322,0.86510553,0.804395021,0.211155628,1.097012345,0.108638452,0.256350193,2.133659193,0.535596842,8.561636736,0.961430154,9.541861766,0.845892117,17.60991666,0.78425517,26.58670905,25.3126878,51312.64941,13390.26741,62235.31362,46920.23592,64702.91682,126938.2304
193,170,0.133257241,0.199399472,0.47408125,0.673831884,0.623372389,0.540508156,0.549876722,0.430010908,0.498739916,0.40968626,0.72628892,0.670269399,0.791374022,0.64559337,0.415074775,0.349863661,0.709849903,0.152913196,0.24154918,1.4610812,0.510689114,9.429288252,0.791182167,10.03354665,0.863764118,14.10481354,0.846539207,24.83716908,37.51342875,60461.74317,16281.80415,53806.73166,57801.1413,76743.54732,130550.279
194,50,0.148865906,0.185312069,0.490945906,0.637768374,0.5600061,0.624817238,0.381614961,0.427818593,0.430985717,0.658028204,0.863854064,0.791728316,0.760081922,0.935725043,0.962906138,0.209252021,1.357158921,0.267560087,0.318792499,2.330359709,0.628254244,7.481997055,0.866143793,10.23218431,0.830243078,15.86698396,0.922572018,24.91323347,28.58712685,67874.0465,13182.20712,65965.49745,68643.77133,81056.25362,147021.7511
195,130,0.121288501,0.170096834,0.3230665,0.457797149,0.493925101,0.546372182,0.370499379,0.429367495,0.463623641,0.4028665,0.542731894,0.780235766,0.767404678,0.679072009,0.52943463,0.323595435,1.068116597,0.107256757,0.20685383,2.157790239,0.445003596,12.42738424,0.769281438,8.365063203,0.958228516,17.72967847,0.848557389,26.47108698,36.66238977,48356.57595,16405.73388,67796.03037,51352.41027,64762.30983,132558.3402
196,60,0.130822641,0.14957978,0.60138886,0.426870666,0.531464113,0.660953693,0.441638116,0.393195637,0.464298214,0.559608993,0.726857041,0.713414546,0.599365602,0.893558845,0.909445687,0.383548872,1.431454102,0.307986888,0.37511673,1.898060072,0.475936017,8.519755367,0.858447617,11.33846881,0.770512296,13.42222357,0.796561954,26.2762802,38.50151829,64136.37577,15784.46004,48179.93475,51657.54051,79920.83581,128100.7706
197,0,0.117299012,0.174171049,0.446405882,0.395035631,0.436956049,0.599134262,0.6038152,0.356210851,0.510301311,0.471366417,0.64824624,0.673259336,0.796089648,0.87565326,0.497870618,0.252102713,0.806640732,0.112641095,0.379801391,1.869116359,0.51662322,11.41917255,0.798872322,8.854553826,0.805620682,12.06763719,0.868661266,24.97914123,32.14033629,49950.59631,12651.22779,47238.36768,50621.84322,62601.8241,109840.1918
198,300,0.140403536,0.157497831,0.567179929,0.479577189,0.585751363,0.372760438,0.464641669,0.348492372,0.413744459,0.44318255,0.813384658,0.650896342,0.912752446,0.621886607,1.023290913,0.379092933,0.693186044,0.346887793,0.21032151,2.368393944,0.447680653,6.525935667,0.755436121,10.40156127,0.938826839,14.05789559,0.87225438,24.59806902,44.43868887,87194.6154,19893.8952,55256.79027,53460.87684,107088.5106,162345.3009
199,250,0.135795655,0.177875251,0.262260715,0.553800716,0.523129471,0.647494592,0.318321265,0.531872309,0.582933958,0.491459844,0.570298671,0.756107484,0.71388115,0.840346985,1.026682332,0.283230498,1.124683775,0.264970084,0.257799715,2.048314511,0.626932766,9.492407788,0.888734011,7.887586571,0.79528115,13.65505354,0.724944768,27.48720257,40.63300733,49954.64924,9671.10021,44608.79718,60728.08233,59625.74945,104234.5466
200,160,0.17912024,0.142535229,0.385054545,0.566955644,0.479237044,0.466932727,0.460609768,0.669445602,0.472837927,0.527726883,0.738461166,0.786432163,0.703172803,0.749907618,0.729199169,0.21344409,1.007501871,0.259775535,0.285247504,1.85440964,0.590975165,11.76708693,0.858429033,8.679349448,0.815927216,15.43072951,0.826082559,25.97937003,33.339548,50457.99286,11352.28569,57442.33728,50198.87526,61810.27855,119252.6158
201,50,0.169241692,0.141841981,0.576362668,0.3939949,0.319442034,0.490603698,0.539037327,0.366431598,0.459595146,0.450295925,0.702385175,0.905471965,0.578706246,0.80468168,0.563881964,0.251757119,1.478656271,0.336809755,0.336664111,2.112911721,0.661203356,12.11231142,0.830291549,12.05289779,0.900027166,18.19239717,0.900877209,25.89585189,37.13773451,58112.79939,17527.32099,73854.62751,49587.39507,75640.12038,149494.7479
202,360,0.163474611,0.159443219,0.526168214,0.33239391,0.428736122,0.452004081,0.428517915,0.607133549,0.331990604,0.442470249,0.577881548,0.606402231,0.656102025,0.710387602,0.337040888,0.391639682,1.097588508,0.101238235,0.396174201,2.14916982,0.718189013,7.90977116,0.797582199,11.71389697,0.83082053,16.18275574,0.802510589,24.35316623,28.2247613,61781.36475,15928.60818,58522.84665,46218.61491,77709.97293,136232.8196
203,360,0.137764915,0.174027739,0.6047423,0.514119016,0.660366057,0.617312378,0.553688964,0.51411374,0.533374557,0.558228793,0.872362826,0.613026956,0.812759961,0.841680915,0.784074965,0.228456363,0.838611925,0.16171794,0.312536944,1.746474842,0.55076517,9.002547574,0.932608865,8.996291104,0.785079334,14.75270919,0.834109597,25.07245653,35.44351261,62807.50756,11434.05204,55451.98311,56491.27413,74241.5596,129693.5427
204,140,0.131116691,0.156554915,0.59683291,0.409214046,0.497807524,0.414476062,0.412708705,0.336598002,0.623567924,0.448120054,0.788965538,0.623889448,0.692252858,0.711799069,0.632489893,0.330397761,0.975376397,0.110125684,0.397150503,1.806349927,0.577061161,8.682858004,0.74077078,8.886028173,0.916916703,12.76220015,0.944237894,24.76155384,28.72643452,60082.21295,13482.13806,54303.66702,48713.16384,73564.35101,127868.018
205,10,0.148117656,0.174951904,0.348748346,0.459018834,0.553771376,0.598049998,0.273343393,0.318673237,0.44710015,0.477830722,0.57621662,0.70747752,0.661252427,0.614449769,1.048924939,0.240634586,1.04607955,0.156278634,0.260885788,2.083957642,0.4395985,12.50042166,0.829108985,8.939896629,0.83280802,15.13111421,0.732033948,25.79827183,30.17296536,43889.86432,15991.98405,49914.22176,52843.59567,59881.84837,109796.0701
206,80,0.179283605,0.126784702,0.631840859,0.425739584,0.59845463,0.447179874,0.297482747,0.59707092,0.483182118,0.452670044,0.720182519,0.939983372,0.753317052,0.708048002,0.855579616,0.285934432,1.26017745,0.272250389,0.392795084,1.738925031,0.638246394,10.69005277,0.904856006,5.142974074,0.776302155,14.02563247,0.815281251,25.90791848,29.18524997,51998.29273,6490.31562,51529.04586,55048.9785,58488.60835,110017.6542
207,40,0.169362449,0.153581123,0.566151322,0.371104191,0.465083795,0.24609663,0.309510826,0.434527402,0.545555867,0.371110484,0.7371529,0.674859064,0.737765306,0.930031948,0.71647882,0.27261088,1.155112762,0.167900501,0.362672599,1.519929343,0.682289139,8.592317606,0.760885636,11.95448325,0.859687735,12.43500579,0.851095638,24.82577835,23.07686693,54001.25649,16917.80607,47692.10961,54970.54101,70919.06256,118611.1722
208,110,0.156629416,0.176545639,0.501986828,0.519259064,0.453846677,0.347811812,0.502700078,0.654769589,0.469934839,0.468830548,0.795240745,0.829887085,0.854646691,0.863749957,0.624963367,0.235508374,1.281379994,0.241294584,0.339447129,1.904030687,0.483742874,10.51161634,0.917968347,9.609209158,0.891609932,14.94899709,0.913807199,25.43913228,19.52330154,49988.37695,15231.51285,61558.61001,62401.31517,65219.8898,126778.4998
209,160,0.126392424,0.156051748,0.462097658,0.502429319,0.603926559,0.480214321,0.255549201,0.610823126,0.396054585,0.480869825,0.850088309,0.709332687,0.64578596,0.681617393,1.060627076,0.223760605,0.547989388,0.284653092,0.263644156,2.266611438,0.449721059,7.469180135,0.885828446,7.21087687,0.888971543,16.32647877,0.790863007,26.00240601,25.65998398,58219.25004,13131.72159,58185.6606,49902.10641,71350.97163,129536.6322
210,290,0.127191178,0.140373233,0.529923635,0.609817709,0.457416482,0.392848613,0.667435349,0.400663251,0.456245175,0.49456016,0.617165115,0.540414955,0.859269643,0.825992171,1.302062468,0.320152474,1.165505929,0.2020742,0.208914734,2.268032891,0.614315164,12.23484922,0.745613331,7.714283096,0.819328734,11.55173068,0.812766245,25.42414473,25.78566116,40371.44055,10120.2249,42309.20892,47366.77077,50491.66545,92800.87437
211,320,0.14520537,0.161706851,0.504792857,0.475338434,0.390305866,0.629555717,0.413140992,0.392894578,0.526465144,0.626351598,0.731707152,0.814044355,0.627676725,0.687786635,1.393217978,0.278653229,0.710432278,0.239128608,0.36641632,2.341698159,0.553374437,9.948566894,0.933683119,12.23080288,0.808725874,13.85230734,0.876067461,24.99679457,30.61845718,60431.61432,15991.68648,54686.71809,52226.94888,76423.3008,131110.0189
212,150,0.180999469,0.194877374,0.603056873,0.489307056,0.511904345,0.37203092,0.382479566,0.546372697,0.446740483,0.377114154,0.639136335,0.778929739,0.63382366,0.742500656,1.227227496,0.206544049,0.78028096,0.159966399,0.256607359,1.55025565,0.557257738,8.132453373,0.84802929,7.429813774,0.777477797,17.12533227,0.887604361,26.18592061,26.53085323,56359.6898,10804.3743,68498.42964,62063.65824,67164.0641,135662.4937
213,120,0.146973717,0.14846093,0.585979877,0.585481053,0.434733378,0.375213378,0.421909092,0.501413863,0.415855433,0.428698323,0.65380115,0.667158455,0.950932692,0.787624813,0.906042744,0.368772702,1.479239911,0.143527145,0.233707106,1.859278264,0.544708928,7.086182768,0.849757402,8.241712013,0.756610803,19.26234824,0.906235022,24.79700261,36.9043401,77592.81069,11301.75765,78663.3162,55808.35752,88894.56834,167557.8845
214,160,0.18509182,0.122326228,0.533746813,0.292417677,0.606961255,0.443485795,0.360865928,0.345836874,0.369163181,0.373904803,0.600641214,0.711721474,0.580936953,0.669330924,1.282078574,0.286646443,0.590016734,0.315822642,0.245583658,2.20294148,0.496470712,11.66366318,0.845974051,10.55779479,0.898637589,15.26425803,0.843996423,27.73860805,23.6784069,41394.84405,20491.09857,58054.84752,44050.4643,61885.94262,119940.7901
215,100,0.150288462,0.185139019,0.411842979,0.547591707,0.588914447,0.4686852,0.562059994,0.402588569,0.481658079,0.45449393,0.762939779,0.798680075,0.634559635,0.805861773,0.85523346,0.251569645,1.113815174,0.147602883,0.201286037,2.344842596,0.684605903,11.30965118,0.923408774,7.902344797,0.768304338,10.84393082,0.851998262,26.82591411,40.6605094,44488.8078,9399.43842,41633.95065,60952.51878,53888.24622,95522.19687
216,120,0.139863321,0.169039619,0.521201132,0.523285001,0.586861248,0.543271738,0.500546034,0.268776316,0.455843708,0.35900056,0.749345067,0.726704151,0.814413619,0.768876182,0.555024243,0.239781353,0.51115432,0.337405243,0.325169252,2.330592231,0.619221804,8.918647206,0.812366552,10.13531099,0.823838009,14.45147655,0.890791162,24.08076624,33.1719789,66678.41865,14871.59049,58010.99355,61610.1354,81550.00914,139561.0027
